movie_url,movie_id,year,released,rating,director,writer,star,country,budget,budget currency,budget value,gross,gross currency,gross value,company,runtime
http://www.imdb.com/title/tt2123884/?ref_=adv_li_tt,tt2123884,2014,"January 4, 2014 (United States)",R,Gabriel Cowan,Adam Chanzit,Wes Bentley,United States,,,,"$1,297",$,1297.0,New Artists Alliance,
http://www.imdb.com/title/tt3163304/?ref_=adv_li_tt,tt3163304,2014,"May 22, 2015 (United States)",Unrated,Tal Granit,Tal Granit,Ze'ev Revach,Israel,,,,"$951,531",$,951531.0,Pie Films,
http://www.imdb.com/title/tt1670994/?ref_=adv_li_tt,tt1670994,2014,"December 12, 2014 (United States)",Not Rated,Arthur Allan Seidelman,Richard Alfieri,Gena Rowlands,Hungary,,,,"$106,323",$,106323.0,Docler Entertainment,
http://www.imdb.com/title/tt1761005/?ref_=adv_li_tt,tt1761005,2014,"July 18, 2014 (United States)",PG-13,Daniel Lusko,Daniel Lusko,James Remar,United States,"$1,500,000 (estimated)",$,1500000.0,"$1,558,836",$,1558836.0,Indieproduction,
http://www.imdb.com/title/tt2435458/?ref_=adv_li_tt,tt2435458,2014,"June 18, 2014 (United States)",Unrated,Tom Dolby,Tom Dolby,Patricia Clarkson,United States,,,,"$27,053",$,27053.0,Gran Via Productions,
http://www.imdb.com/title/tt3057572/?ref_=adv_li_tt,tt3057572,2014,"September 22, 2016 (Portugal)",PG-13,Richie Adams,Richie Adams,Joaquim de Almeida,United States,,,,"$40,322",$,40322.0,Una Vida Productions,
http://www.imdb.com/title/tt2377194/?ref_=adv_li_tt,tt2377194,2014,"September 12, 2014 (United States)",Not Rated,Matthew Bonifacio,Bill Gullo,Matthew Bonifacio,United States,,,,"$8,512",$,8512.0,Goodface Films,
http://www.imdb.com/title/tt2961890/?ref_=adv_li_tt,tt2961890,2014,"August 22, 2014 (Latvia)",Not Rated,Signe Baumane,Signe Baumane,,Latvia,,,,"$34,236",$,34236.0,Rocks In My Pockets,
http://www.imdb.com/title/tt2386502/?ref_=adv_li_tt,tt2386502,2014,"June 6, 2014 (United States)",PG,Michael Davis,Jon Macy,Robert Davi,United States,"$500,000 (estimated)",$,500000.0,"$30,104",$,30104.0,Uptone Pictures,
http://www.imdb.com/title/tt3505950/?ref_=adv_li_tt,tt3505950,2014,"February 14, 2014 (China)",,Sicheng Chen,Sicheng Chen,Sicheng Chen,China,,,,"$65,842,375",$,65842375.0,Wanda Media Co.,
