movie_url,movie_id,year,released,rating,director,writer,star,country,budget,budget currency,budget value,gross,gross currency,gross value,company,runtime
http://www.imdb.com/title/tt2850386/?ref_=adv_li_tt,tt2850386,2020,"November 25, 2020 (United States)",PG,Joel Crawford,Kevin Hageman,Nicolas Cage,United States,"$65,000,000 (estimated)",$,65000000.0,"$215,905,815",$,215905815.0,DreamWorks Animation,
http://www.imdb.com/title/tt11032374/?ref_=adv_li_tt,tt11032374,2020,"April 23, 2021 (United States)",,Haruo Sotozaki,Koyoharu Gotouge,Natsuki Hanae,Japan,,,,"$453,349,245",$,453349245.0,Aniplex,
http://www.imdb.com/title/tt8477134/?ref_=adv_li_tt,tt8477134,2020,"August 21, 2020 (United States)",PG-13,Scott Pryor,Scott Pryor,Scott Pryor,United States,,,,"$413,378",$,413378.0,Pryor Entertainment,
http://www.imdb.com/title/tt9537292/?ref_=adv_li_tt,tt9537292,2020,"January 11, 2020 (United States)",Not Rated,Trivikram Srinivas,Trivikram Srinivas,Allu Arjun,India,₹102 (estimated),₹,102.0,"$28,477,890",$,28477890.0,Geetha Arts,
http://www.imdb.com/title/tt5714470/?ref_=adv_li_tt,tt5714470,2020,"November 13, 2020 (United States)",PG,Brenda Chapman,Marissa Kate Goodhill,Gugu Mbatha-Raw,United Kingdom,,,,"$1,692,494",$,1692494.0,Endurance Media,
http://www.imdb.com/title/tt7294150/?ref_=adv_li_tt,tt7294150,2020,"August 28, 2020 (United States)",Not Rated,Hu Guan,Hu Guan,Zhi-zhong Huang,China,"$80,000,000 (estimated)",$,80000000.0,"$461,421,559",$,461421559.0,Beijing Diqi Yinxiang Entertainment,
http://www.imdb.com/title/tt10151054/?ref_=adv_li_tt,tt10151054,2020,"April 17, 2020 (Mexico)",R,Scott Teems,Scott Teems,Shea Whigham,United States,,,,"$3,661",$,3661.0,Prowess Pictures,
http://www.imdb.com/title/tt6984230/?ref_=adv_li_tt,tt6984230,2020,"June 18, 2021 (United States)",,Gia Skova,Gia Skova,Gia Skova,United States,,,,,,,Serpent Production,
http://www.imdb.com/title/tt2420124/?ref_=adv_li_tt,tt2420124,2020,"April 17, 2020 (United States)",PG-13,Benh Zeitlin,Benh Zeitlin,Devin France,United States,"$6,000,000 (estimated)",$,6000000.0,"$235,016",$,235016.0,Fox Searchlight Pictures,
http://www.imdb.com/title/tt9753990/?ref_=adv_li_tt,tt9753990,2020,"September 8, 2020 (United States)",,Kenneth Smith,Keith Brooks,Robert Pralgo,United States,"$370,000 (estimated)",$,370000.0,,,,An Impulsive Production,
http://www.imdb.com/title/tt1369571/?ref_=adv_li_tt,tt1369571,2020,"March 3, 2020 (United States)",Not Rated,Kevin Shulman,Kevin Shulman,Kristina Klebe,United States,,,,"$13,266",$,13266.0,Roxwell Films,
http://www.imdb.com/title/tt11177804/?ref_=adv_li_tt,tt11177804,2020,"October 1, 2020 (United States)",TV-PG,Teng Cheng,,Guanlin Ji,China,,,,"$240,663,149",$,240663149.0,Beijing Enlight Pictures,
http://www.imdb.com/title/tt10670442/?ref_=adv_li_tt,tt10670442,2020,"September 25, 2020 (United States)",,Peter Ho-Sun Chan,Ji Zhang,Gong Li,China,,,,"$25,818,882",$,25818882.0,Alibaba Pictures,
http://www.imdb.com/title/tt6192604/?ref_=adv_li_tt,tt6192604,2020,"November 6, 2020 (United States)",R,Justin Kreinbrink,C.E. Poverman,Nicky Whelan,United States,"$1,000,000 (estimated)",$,1000000.0,,,,Dow Jazz Films,
http://www.imdb.com/title/tt11734316/?ref_=adv_li_tt,tt11734316,2020,"February 7, 2020 (United States)",R,Marcus Brown,Dekoven Riggins,Dan Belcher,United States,"$5,000 (estimated)",$,5000.0,,,,Notis Studio,
http://www.imdb.com/title/tt10380744/?ref_=adv_li_tt,tt10380744,2020,"November 5, 2020 (United States)",,Stefan C. Schaefer,Stefan C. Schaefer,Augie Tulba,United States,,,,,,,Abominable Pictures,
http://www.imdb.com/title/tt7371350/?ref_=adv_li_tt,tt7371350,2020,"October 1, 2020 (United States)",,James Randall,James Randall,Christina Roz,United States,"$15,000 (estimated)",$,15000.0,,,,,
